label,text
1,PC_017760 PC_033528 PC_027220 PC_001388 PC_013641 PC_027221 PC_034356 PC_006248 PC_034357 PC_004509 PC_002938 PC_001197 PC_026052 PC_015144 PC_004012 PC_018120 PC_004628 PC_013652 PC_013652 PC_011291 PC_001812 PC_018121 PC_001813 PC_002280 PC_001045 PC_000766 PC_018122 PC_018123 PC_003445 PC_008833 PC_011242 PC_015664 PC_004143 PC_018124 PC_034358 PC_015388 PC_021533 PC_034354
1,PC_033492 PC_033497 PC_033498 PC_026669 PC_033499 PC_001812 PC_001813 PC_002280 PC_001045 PC_000766 PC_015133 PC_004509 PC_009346 PC_025927 PC_020814 PC_017918 PC_010672 PC_017761 PC_026214 PC_017838 PC_002938 PC_033123 PC_017919 PC_025705 PC_025633 PC_007026 PC_009868 PC_002045 PC_010017 PC_000283 PC_033124 PC_026216 PC_033125 PC_021066 PC_033126 PC_033127 PC_005655 PC_033898 PC_014890 PC_003444 PC_015136 PC_033899 PC_033493 PC_033494 PC_033495 PC_033496
1,PC_008751 PC_010661 PC_004910 PC_000739 PC_010656 PC_025654 PC_015247 PC_005417 PC_021069 PC_007938 PC_021465 PC_026493 PC_005412 PC_005412 PC_026494 PC_011546 PC_011270 PC_021470 PC_003274 PC_015168 PC_001194 PC_006696 PC_015413 PC_013649 PC_008749 PC_008352 PC_005413 PC_026157 PC_005996 PC_008262 PC_001389 PC_003791 PC_026158 PC_017882 PC_020972 PC_020973 PC_006694 PC_026160 PC_004517 PC_003190 PC_006976 PC_001451 PC_008890 PC_011491 PC_001451 PC_006691 PC_000462 PC_004057 PC_013411 PC_006971 PC_033421 PC_026383 PC_010655
1,PC_017760 PC_033528 PC_027220 PC_001388 PC_013641 PC_027221 PC_034356 PC_006248 PC_034357 PC_004509 PC_002938 PC_001197 PC_026052 PC_015144 PC_004012 PC_018120 PC_004628 PC_013652 PC_013652 PC_011291 PC_001812 PC_018121 PC_001813 PC_002280 PC_001045 PC_000766 PC_018122 PC_018123 PC_003445 PC_008833 PC_011242 PC_015664 PC_004143 PC_018124 PC_034358 PC_015388 PC_021533 PC_034354
1,PC_002228 PC_002880 PC_002229 PC_004014 PC_001065 PC_001330 PC_001956 PC_001857 PC_001472 PC_002881 PC_003176 PC_010039 PC_008756 PC_022492 PC_010707 PC_002000 PC_004666 PC_001776 PC_004616 PC_005312 PC_004113 PC_006810 PC_015536 PC_018693 PC_018694 PC_000005 PC_005403 PC_008957 PC_007921 PC_004343 PC_001259 PC_002396 PC_005717 PC_001991 PC_000358 PC_001957 PC_007056 PC_003268 PC_003453 PC_002148 PC_005457 PC_003454 PC_001331 PC_001582 PC_002001 PC_010647 PC_009388 PC_008267 PC_012497 PC_011580 PC_008016 PC_004856 PC_021838 PC_007156 PC_008016 PC_008016 PC_011581 PC_021557 PC_008017 PC_008017 PC_011582 PC_005165 PC_004012 PC_000735 PC_006365 PC_004628 PC_001825 PC_001825 PC_003782 PC_003361 PC_002221 PC_009365 PC_015623 PC_002396 PC_006339 PC_002089 PC_003553 PC_002222 PC_005310 PC_001672 PC_003631 PC_015537 PC_012558 PC_000736
1,PC_017759 PC_004328 PC_006335 PC_004605 PC_004812 PC_000853 PC_003558 PC_001257 PC_001256 PC_000194 PC_000782 PC_004007 PC_001384 PC_000991 PC_000428 PC_000483 PC_000567 PC_004270 PC_000506 PC_000427 PC_002723 PC_000306 PC_003575 PC_003624 PC_005973 PC_007906 PC_006336 PC_006337 PC_006338 PC_002090 PC_004094 PC_000918 PC_004006 PC_006969 PC_007503 PC_044694 PC_021774 PC_000484 PC_000854 PC_002402 PC_003027 PC_003445
1,PC_005879 PC_004804 PC_004805 PC_004806 PC_001579 PC_001579 PC_005602 PC_003361 PC_002221 PC_002089 PC_003553 PC_005067 PC_002222 PC_005310 PC_001672 PC_000990 PC_001580 PC_020879 PC_026066 PC_017802 PC_006586 PC_008340 PC_006225 PC_020880 PC_000736 PC_002229 PC_004014 PC_001065 PC_001330 PC_001956 PC_001857 PC_001472 PC_002881 PC_006224 PC_005985 PC_032892 PC_009357 PC_026067 PC_026068 PC_002000 PC_005163 PC_003362 PC_001768 PC_002406 PC_004506 PC_005083 PC_001958 PC_009358 PC_000358 PC_000560 PC_001957 PC_003780 PC_001500 PC_002146 PC_001498 PC_006576 PC_003567 PC_015132 PC_017804 PC_005603 PC_007820 PC_006575
0,PC_005886 PC_027676 PC_035405 PC_035406 PC_003136 PC_017503 PC_001484 PC_001486 PC_003046 PC_003135 PC_002603 PC_000951 PC_027674 PC_035407 PC_005227 PC_000882 PC_010972 PC_022456 PC_035408 PC_001574 PC_003533 PC_001251 PC_001839 PC_001840 PC_035411 PC_010973 PC_005356 PC_003820 PC_015940 PC_005741 PC_007519 PC_001248 PC_035414 PC_005320 PC_035415 PC_027133 PC_008750 PC_027675 PC_035404
1,PC_005882 PC_010501 PC_026507 PC_012475 PC_015171 PC_010498 PC_011538 PC_017975 PC_033437 PC_003022 PC_007376 PC_033438 PC_005884 PC_020552 PC_020553 PC_007992 PC_026107 PC_003998 PC_013751 PC_009252 PC_005323 PC_007375 PC_004265 PC_011250 PC_013399 PC_013400 PC_033006 PC_002174 PC_013402 PC_013403 PC_003554 PC_001850 PC_032124 PC_013404 PC_013405 PC_013406 PC_013407 PC_004507 PC_013408 PC_013409 PC_003787 PC_032125 PC_004508 PC_033439 PC_017492 PC_026237 PC_005897 PC_017494 PC_022397 PC_033434 PC_033435 PC_017507
1,PC_017760 PC_033528 PC_027220 PC_001388 PC_013641 PC_027221 PC_034356 PC_006248 PC_034357 PC_004509 PC_002938 PC_001197 PC_026052 PC_015144 PC_004012 PC_018120 PC_004628 PC_013652 PC_013652 PC_011291 PC_001812 PC_018121 PC_001813 PC_002280 PC_001045 PC_000766 PC_018122 PC_018123 PC_003445 PC_008833 PC_011242 PC_015664 PC_004143 PC_018124 PC_034358 PC_015388 PC_021533 PC_034354
0,PC_005886 PC_027676 PC_035405 PC_035406 PC_003136 PC_017503 PC_001484 PC_001486 PC_003046 PC_003135 PC_002603 PC_000951 PC_027674 PC_035407 PC_005227 PC_000882 PC_010972 PC_022456 PC_035408 PC_001574 PC_003533 PC_001251 PC_001839 PC_001840 PC_035411 PC_010973 PC_005356 PC_003820 PC_015940 PC_005741 PC_007519 PC_001248 PC_035414 PC_005320 PC_035415 PC_027133 PC_008750 PC_027675 PC_035404
0,PC_006249 PC_009305 PC_003101 PC_018196 PC_018197 PC_018198 PC_018199 PC_018200 PC_012503 PC_010808 PC_018201 PC_018202 PC_018154 PC_018203 PC_018204 PC_013790 PC_011373 PC_018205 PC_023093 PC_018206 PC_018207 PC_018208 PC_000924 PC_000324 PC_018155 PC_013787 PC_015025 PC_018156 PC_018157 PC_018149 PC_018158 PC_011466 PC_018159 PC_003935 PC_018161 PC_018162 PC_018163 PC_018164 PC_000285 PC_015015 PC_018150 PC_003048 PC_006062 PC_002606 PC_001793 PC_015016 PC_018165 PC_015017 PC_018166 PC_004075 PC_018167 PC_018151 PC_002621 PC_018168 PC_018169 PC_004886 PC_000012 PC_021568 PC_003499 PC_018170 PC_015546 PC_008811 PC_012501 PC_008811 PC_002123 PC_007535 PC_000954 PC_000129 PC_018171 PC_000003 PC_000016 PC_005748 PC_013788 PC_018152 PC_013789 PC_004154 PC_018172 PC_018173 PC_001522 PC_002612 PC_018174 PC_008285 PC_018175 PC_018176 PC_021567 PC_018178 PC_012502 PC_007171 PC_008310 PC_026740 PC_026741 PC_018179 PC_006423 PC_018180 PC_018181 PC_018153 PC_018182 PC_018183 PC_018184 PC_018185 PC_018186 PC_018187 PC_018188 PC_018189 PC_018190 PC_018191 PC_026739 PC_008827 PC_001214 PC_001801 PC_010807 PC_018192 PC_018193 PC_018194 PC_008967 PC_018195 PC_002322
1,PC_009990 PC_037577 PC_008745 PC_008745 PC_005169 PC_002636 PC_003092 PC_009992 PC_004910 PC_011503 PC_001857 PC_005703 PC_001472 PC_000760 PC_011559 PC_005985 PC_007837 PC_003021 PC_004666 PC_003362 PC_008346 PC_001164 PC_005167 PC_004813 PC_010041 PC_012487 PC_021524 PC_021525 PC_004343 PC_002096 PC_001473 PC_018117 PC_005407 PC_003643 PC_002407 PC_000560 PC_007457 PC_007056 PC_015500 PC_005734 PC_002001 PC_011426 PC_015150 PC_008450 PC_010082 PC_007458 PC_005991 PC_002635 PC_007455 PC_006356 PC_009991 PC_003632 PC_003633 PC_015151 PC_004112 PC_006357 PC_003864 PC_005168 PC_006687 PC_007930 PC_000521 PC_000736 PC_004501 PC_008459
1,PC_004007 PC_004328 PC_004605 PC_004812 PC_000853 PC_003558 PC_001257 PC_001256 PC_000194 PC_000782 PC_001384 PC_000306 PC_000991 PC_000428 PC_000483 PC_000567 PC_004270 PC_000506 PC_000427 PC_002875 PC_026113 PC_005322 PC_000306 PC_026114 PC_005891 PC_008257 PC_010497 PC_008256 PC_002090 PC_000918 PC_026115 PC_005880 PC_004006 PC_020956 PC_000484 PC_000854 PC_002402 PC_003027 PC_003445
0,PC_025987 PC_015110 PC_009350 PC_017783 PC_000694 PC_017784 PC_032784 PC_026018 PC_032785 PC_001471 PC_013575 PC_007910 PC_032786 PC_032787 PC_002454 PC_015100 PC_015112 PC_015113 PC_015114 PC_032788 PC_012312 PC_009972 PC_025996 PC_032790 PC_032791 PC_032792 PC_032793 PC_017785 PC_017786 PC_032794 PC_032795 PC_005115 PC_032796 PC_025997 PC_004893 PC_015116 PC_015117 PC_003023 PC_002277 PC_003023 PC_032797 PC_032798 PC_010613 PC_032799 PC_020846 PC_012313 PC_032800 PC_032801 PC_007878 PC_032802 PC_005121 PC_032803 PC_015120 PC_032804 PC_005692 PC_025998 PC_032806 PC_004896 PC_032807 PC_032808 PC_026025 PC_032809 PC_017787 PC_032810 PC_032811 PC_032812 PC_025999 PC_008837 PC_032813 PC_032814 PC_032815 PC_032816 PC_032817 PC_032818 PC_032819 PC_032568 PC_032820 PC_007910 PC_032821 PC_026029 PC_013576 PC_032822 PC_032823 PC_032824 PC_006660 PC_032826 PC_020847 PC_010614 PC_020853 PC_032827 PC_032828 PC_032829 PC_032830 PC_003786 PC_032831 PC_026001 PC_032832 PC_032833 PC_013567 PC_026002 PC_026003 PC_026004 PC_026005 PC_026006 PC_032752 PC_032753 PC_032754 PC_032755 PC_032756 PC_025989 PC_032757 PC_032758 PC_032760 PC_032761 PC_026008 PC_032762 PC_032763 PC_032764 PC_001805 PC_025990 PC_026010 PC_032765 PC_013569 PC_026011 PC_032766 PC_032767 PC_017769 PC_032768 PC_000152 PC_017770 PC_025992 PC_032769 PC_032770 PC_032771 PC_013571 PC_032772 PC_015101 PC_017771 PC_017772 PC_000763 PC_000941 PC_025993 PC_002935 PC_032773 PC_032774 PC_017773 PC_000474 PC_017774 PC_032775 PC_013572 PC_017775 PC_017776 PC_025994 PC_015102 PC_020848 PC_015103 PC_032776 PC_002786 PC_004098 PC_010610 PC_010610 PC_017777 PC_015104 PC_025946 PC_015105 PC_003084 PC_032777 PC_002274 PC_000765 PC_015106 PC_002142 PC_001995 PC_032778 PC_012309 PC_025995 PC_012309 PC_032780 PC_007439 PC_032781 PC_032782 PC_006667 PC_017781 PC_006343 PC_017782 PC_000337
0,PC_005307 PC_017470 PC_007358 PC_007360 PC_007361 PC_007362
0,PC_012779 PC_022381 PC_027629 PC_012780 PC_027630 PC_001712 PC_025835 PC_011760 PC_011745 PC_011761 PC_014055 PC_015921 PC_014056 PC_022382 PC_001695 PC_018658 PC_001361 PC_010961 PC_009961 PC_022857 PC_035221 PC_010962 PC_012782 PC_006673 PC_007059 PC_035226 PC_012496 PC_011309 PC_010225 PC_010203 PC_010254 PC_011759 PC_002133 PC_036380 PC_000865 PC_001711 PC_012783 PC_002648 PC_015922 PC_001158 PC_003409 PC_000130 PC_035222 PC_001224 PC_001414 PC_000723 PC_002134 PC_006330 PC_010963 PC_010963 PC_035229 PC_001286 PC_008804 PC_027627 PC_011763 PC_001807 PC_011764 PC_011765 PC_000182 PC_000936 PC_010964 PC_001538 PC_022384 PC_014057 PC_001806 PC_010255 PC_014058 PC_011766 PC_011767 PC_001092 PC_001898 PC_011768 PC_010965 PC_011762 PC_022380 PC_012785 PC_035223
1,PC_033269 PC_033247 PC_033248 PC_033249 PC_026466 PC_014905 PC_033250 PC_033251 PC_026361 PC_002960 PC_033252 PC_026362 PC_033253 PC_033254 PC_033255 PC_033256 PC_033257 PC_033271 PC_033258 PC_033259 PC_033260 PC_033261 PC_033262 PC_033263 PC_033264 PC_033265 PC_033266 PC_033266 PC_033267 PC_033268 PC_033246 PC_033272
1,PC_002228 PC_002880 PC_002229 PC_004014 PC_001065 PC_001330 PC_001956 PC_001857 PC_001472 PC_002881 PC_003176 PC_010039 PC_008756 PC_022492 PC_010707 PC_002000 PC_004666 PC_001776 PC_004616 PC_005312 PC_004113 PC_006810 PC_015536 PC_018693 PC_018694 PC_000005 PC_005403 PC_008957 PC_007921 PC_004343 PC_001259 PC_002396 PC_005717 PC_001991 PC_000358 PC_001957 PC_007056 PC_003268 PC_003453 PC_002148 PC_005457 PC_003454 PC_001331 PC_001582 PC_002001 PC_010647 PC_009388 PC_008267 PC_012497 PC_011580 PC_008016 PC_004856 PC_021838 PC_007156 PC_008016 PC_008016 PC_011581 PC_021557 PC_008017 PC_008017 PC_011582 PC_005165 PC_004012 PC_000735 PC_006365 PC_004628 PC_001825 PC_001825 PC_003782 PC_003361 PC_002221 PC_009365 PC_015623 PC_002396 PC_006339 PC_002089 PC_003553 PC_002222 PC_005310 PC_001672 PC_003631 PC_015537 PC_012558 PC_000736
1,PC_001955 PC_007060 PC_003276 PC_003095 PC_007570 PC_000975 PC_005698 PC_002793 PC_003277 PC_002942 PC_003022 PC_015162 PC_003959 PC_003096 PC_003960 PC_000874 PC_001231 PC_000414 PC_015163 PC_001100 PC_000100 PC_001856 PC_013618 PC_017852 PC_000696 PC_015164 PC_000269 PC_009549 PC_001198 PC_003634 PC_004914 PC_001391 PC_000992 PC_009374 PC_003370 PC_007076 PC_005704 PC_002462 PC_005327 PC_002405 PC_004941 PC_003372 PC_003460 PC_003461 PC_004817 PC_005410 PC_003462 PC_005705 PC_003278 PC_000307 PC_001226 PC_001357 PC_001301 PC_001295 PC_004916 PC_002575 PC_000507 PC_000855 PC_001634 PC_002794 PC_001363 PC_011686 PC_004617 PC_021841 PC_001030
0,PC_025987 PC_015110 PC_009350 PC_017783 PC_000694 PC_017784 PC_032784 PC_026018 PC_032785 PC_001471 PC_013575 PC_007910 PC_032786 PC_032787 PC_002454 PC_015100 PC_015112 PC_015113 PC_015114 PC_032788 PC_012312 PC_009972 PC_025996 PC_032790 PC_032791 PC_032792 PC_032793 PC_017785 PC_017786 PC_032794 PC_032795 PC_005115 PC_032796 PC_025997 PC_004893 PC_015116 PC_015117 PC_003023 PC_002277 PC_003023 PC_032797 PC_032798 PC_010613 PC_032799 PC_020846 PC_012313 PC_032800 PC_032801 PC_007878 PC_032802 PC_005121 PC_032803 PC_015120 PC_032804 PC_005692 PC_025998 PC_032806 PC_004896 PC_032807 PC_032808 PC_026025 PC_032809 PC_017787 PC_032810 PC_032811 PC_032812 PC_025999 PC_008837 PC_032813 PC_032814 PC_032815 PC_032816 PC_032817 PC_032818 PC_032819 PC_032568 PC_032820 PC_007910 PC_032821 PC_026029 PC_013576 PC_032822 PC_032823 PC_032824 PC_006660 PC_032826 PC_020847 PC_010614 PC_020853 PC_032827 PC_032828 PC_032829 PC_032830 PC_003786 PC_032831 PC_026001 PC_032832 PC_032833 PC_013567 PC_026002 PC_026003 PC_026004 PC_026005 PC_026006 PC_032752 PC_032753 PC_032754 PC_032755 PC_032756 PC_025989 PC_032757 PC_032758 PC_032760 PC_032761 PC_026008 PC_032762 PC_032763 PC_032764 PC_001805 PC_025990 PC_026010 PC_032765 PC_013569 PC_026011 PC_032766 PC_032767 PC_017769 PC_032768 PC_000152 PC_017770 PC_025992 PC_032769 PC_032770 PC_032771 PC_013571 PC_032772 PC_015101 PC_017771 PC_017772 PC_000763 PC_000941 PC_025993 PC_002935 PC_032773 PC_032774 PC_017773 PC_000474 PC_017774 PC_032775 PC_013572 PC_017775 PC_017776 PC_025994 PC_015102 PC_020848 PC_015103 PC_032776 PC_002786 PC_004098 PC_010610 PC_010610 PC_017777 PC_015104 PC_025946 PC_015105 PC_003084 PC_032777 PC_002274 PC_000765 PC_015106 PC_002142 PC_001995 PC_032778 PC_012309 PC_025995 PC_012309 PC_032780 PC_007439 PC_032781 PC_032782 PC_006667 PC_017781 PC_006343 PC_017782 PC_000337
1,PC_017808 PC_017813 PC_011413 PC_005317 PC_017814 PC_017815 PC_017816 PC_032922 PC_017817 PC_011415 PC_006353 PC_017818 PC_000721 PC_013592 PC_006347 PC_017819 PC_008841 PC_012327 PC_012328 PC_013587 PC_002458 PC_017809 PC_007448 PC_011416 PC_017820 PC_013593 PC_015141 PC_001296 PC_020889 PC_011417 PC_017821 PC_002938 PC_017822 PC_017823 PC_017824 PC_020890 PC_032924 PC_032924 PC_017825 PC_014929 PC_015127 PC_015129 PC_017810 PC_017811 PC_017812
0,PC_000248 PC_003470 PC_002589 PC_000094 PC_000286 PC_000184 PC_000059 PC_002588 PC_000253 PC_000709 PC_002653 PC_003646 PC_001273 PC_005173 PC_000167 PC_000309 PC_000667 PC_002795 PC_000021 PC_000346 PC_001267 PC_001907 PC_000416 PC_000069 PC_000054 PC_000270 PC_000956 PC_000316 PC_000233 PC_001551 PC_001428 PC_001861 PC_001266 PC_000223 PC_000875 PC_001682 PC_001964 PC_000102 PC_004487 PC_000530 PC_005708 PC_000026 PC_001136 PC_001823 PC_000001 PC_002162 PC_000083 PC_000429 PC_000236 PC_000465 PC_004917 PC_000072 PC_000191 PC_000317 PC_000053 PC_004285 PC_001364 PC_002097 PC_005917 PC_000120 PC_001068 PC_001232 PC_000840 PC_000332 PC_000010 PC_000025 PC_001592 PC_001165 PC_000000 PC_000768 PC_000082 PC_000101 PC_001908 PC_000996 PC_000070 PC_000066 PC_000045 PC_000208 PC_002638 PC_000623 PC_000058 PC_000921 PC_000235 PC_000363 PC_000663 PC_001302 PC_003465 PC_000014 PC_000024 PC_000821 PC_000809 PC_000994 PC_001202 PC_000920 PC_003581 PC_000044 PC_000018 PC_000207 PC_000787 PC_000089 PC_000697 PC_000206 PC_000060 PC_000650 PC_002948 PC_000062 PC_000260 PC_000178 PC_000063 PC_000339 PC_000186 PC_000071 PC_000202 PC_000085 PC_000159 PC_000279 PC_000040 PC_000156 PC_000088 PC_000127 PC_001167 PC_000146 PC_000168 PC_002285 PC_001429 PC_001168 PC_001680 PC_000464 PC_000254 PC_000345 PC_002233 PC_000087 PC_000217 PC_001174 PC_000232 PC_000192 PC_000128 PC_000195 PC_000344 PC_000169 PC_000079 PC_000259 PC_000258 PC_000651 PC_000020 PC_000139 PC_011007 PC_000113 PC_001366 PC_000508 PC_001476 PC_002296 PC_000287 PC_000145 PC_001636 PC_004918 PC_000106 PC_000257 PC_004621 PC_002272 PC_001637 PC_000179 PC_000326 PC_000300 PC_000288 PC_000136 PC_000122 PC_000808 PC_001913 PC_008880 PC_000241 PC_001552 PC_000977 PC_000729 PC_000769 PC_000095 PC_001046 PC_001367 PC_000249 PC_000877 PC_001274 PC_005709 PC_000006 PC_001234 PC_000281 PC_000228 PC_000294 PC_000572 PC_001271 PC_001102 PC_000440 PC_000262 PC_000090 PC_000064 PC_000844 PC_000767 PC_000166 PC_000214 PC_001393 PC_000315 PC_000057 PC_000004 PC_000277 PC_000049 PC_003808 PC_000284 PC_000250 PC_000215 PC_003107 PC_000183 PC_000126 PC_000546 PC_000209 PC_001365 PC_000251 PC_000227 PC_004379 PC_001822 PC_000240 PC_001733 PC_000157 PC_000135 PC_000295 PC_000322 PC_000239 PC_000226 PC_000238 PC_000140 PC_000019 PC_000633 PC_003584 PC_000261 PC_001269 PC_000922 PC_003636 PC_000103 PC_000789 PC_000710 PC_000432 PC_000011 PC_000041 PC_000225 PC_000910 PC_000876 PC_000118 PC_000121 PC_000107 PC_000009 PC_001233 PC_002295 PC_000333 PC_000216 PC_000237 PC_000224 PC_001595 PC_000441 PC_000338 PC_000252 PC_008353 PC_000077 PC_000056 PC_001070 PC_004121 PC_000622 PC_001464 PC_002465
1,PC_010492 PC_032127 PC_025648 PC_032128 PC_020557 PC_032129 PC_032130 PC_032131 PC_032131 PC_025647 PC_032132 PC_020558 PC_032134 PC_032135 PC_003555 PC_003555 PC_032136 PC_032137 PC_012152 PC_013414 PC_011254 PC_025652 PC_032138 PC_032139 PC_032140 PC_012153 PC_020561 PC_014878 PC_032141 PC_032142 PC_002577 PC_032143 PC_003788 PC_006579 PC_012154 PC_009243 PC_005883 PC_001452 PC_003183 PC_003183 PC_004263 PC_032144 PC_003999 PC_007825 PC_032145 PC_020563 PC_014885 PC_012155 PC_014886 PC_020564 PC_005316 PC_005316 PC_007367 PC_020565 PC_020557
0,PC_027183 PC_027184 PC_027185 PC_035704 PC_002906 PC_035705 PC_000862 PC_035706 PC_001209 PC_013962 PC_035709 PC_035710 PC_002820 PC_000148 PC_021253 PC_003051 PC_000511 PC_001985 PC_001879 PC_034301 PC_035712 PC_035713 PC_035714 PC_000013 PC_001212 PC_004565 PC_001796 PC_000231 PC_000244 PC_027186 PC_027182 PC_001279 PC_001976 PC_000023 PC_001880 PC_003221 PC_035715 PC_005119 PC_035716 PC_001079 PC_035717 PC_001040 PC_000705 PC_035703
0,PC_002615 PC_002438 PC_001280 PC_003648 PC_000719 PC_001078 PC_000862 PC_001696 PC_001144 PC_002616 PC_000438 PC_000495 PC_001076 PC_000148 PC_005718 PC_004320 PC_005634 PC_003220 PC_000899 PC_000013 PC_000799 PC_005118 PC_000828 PC_011771 PC_000231 PC_000244 PC_001402 PC_004125 PC_001002 PC_000023 PC_007055 PC_001080 PC_000386 PC_000824 PC_005359 PC_010937 PC_000365 PC_008882 PC_005945 PC_003272 PC_003458 PC_001196 PC_001004
1,PC_003187 PC_005204 PC_015793 PC_005079 PC_003563 PC_002657 PC_002793 PC_003277 PC_002942 PC_013737 PC_013940 PC_002963 PC_001064 PC_001027 PC_002168 PC_000874 PC_001231 PC_000414 PC_002227 PC_000100 PC_002877 PC_006405 PC_008031 PC_001856 PC_008546 PC_003373 PC_011680 PC_000269 PC_001585 PC_005081 PC_007975 PC_009398 PC_006973 PC_002575 PC_009878 PC_001775 PC_010765 PC_010067 PC_000852 PC_010068 PC_011540 PC_010766 PC_010505 PC_010069 PC_003641 PC_010070 PC_008266 PC_010071 PC_000737 PC_002725 PC_001675 PC_005901 PC_003565 PC_002503 PC_003561 PC_008940 PC_003566 PC_007834 PC_000889 PC_011278 PC_007835 PC_011563 PC_000568 PC_009256
1,PC_005882 PC_013426 PC_025639 PC_005884 PC_020949 PC_011264 PC_014879 PC_033000 PC_033001 PC_013623 PC_033002 PC_002094 PC_008251 PC_011249 PC_020554 PC_007829 PC_033003 PC_003998 PC_015170 PC_033004 PC_007377 PC_025651 PC_009252 PC_007375 PC_003562 PC_020595 PC_007818 PC_002403 PC_001427 PC_003366 PC_033006 PC_033007 PC_009372 PC_004115 PC_011436 PC_017857 PC_011438 PC_011439 PC_007061 PC_006692 PC_017858 PC_015172 PC_017860 PC_008858 PC_017861 PC_009378 PC_007062 PC_015175 PC_005707 PC_017492 PC_020584 PC_014908 PC_033008 PC_002943 PC_004619 PC_015171
0,PC_012779 PC_022381 PC_027629 PC_012780 PC_027630 PC_001712 PC_025835 PC_011760 PC_011745 PC_011761 PC_014055 PC_015921 PC_014056 PC_022382 PC_001695 PC_018658 PC_001361 PC_010961 PC_009961 PC_022857 PC_035221 PC_010962 PC_012782 PC_006673 PC_007059 PC_035226 PC_012496 PC_011309 PC_010225 PC_010203 PC_010254 PC_011759 PC_002133 PC_036380 PC_000865 PC_001711 PC_012783 PC_002648 PC_015922 PC_001158 PC_003409 PC_000130 PC_035222 PC_001224 PC_001414 PC_000723 PC_002134 PC_006330 PC_010963 PC_010963 PC_035229 PC_001286 PC_008804 PC_027627 PC_011763 PC_001807 PC_011764 PC_011765 PC_000182 PC_000936 PC_010964 PC_001538 PC_022384 PC_014057 PC_001806 PC_010255 PC_014058 PC_011766 PC_011767 PC_001092 PC_001898 PC_011768 PC_010965 PC_011762 PC_022380 PC_012785 PC_035223
1,PC_003554 PC_008349 PC_026489 PC_014902 PC_033423 PC_033424 PC_033425 PC_008751 PC_033426 PC_005894 PC_002404 PC_013649 PC_026495 PC_015413
1,PC_017808 PC_011413 PC_005317 PC_017814 PC_017815 PC_017816 PC_032922 PC_017817 PC_011415 PC_006353 PC_017818 PC_017809 PC_000721 PC_026804 PC_013592 PC_006347 PC_017819 PC_008841 PC_012327 PC_002938 PC_012328 PC_013587 PC_002458 PC_040184 PC_007448 PC_011416 PC_017820 PC_013593 PC_015141 PC_015127 PC_020889 PC_011417 PC_017821 PC_026806 PC_017822 PC_017823 PC_017824 PC_026807 PC_015129 PC_017825 PC_001426 PC_014929 PC_017810 PC_017811 PC_017812 PC_017813
0,PC_002575 PC_034548 PC_014880 PC_025654 PC_015247 PC_002761 PC_011453 PC_012433 PC_011546 PC_010000 PC_012472 PC_003641 PC_001774 PC_006696 PC_021383 PC_033311 PC_034549 PC_020947 PC_008749 PC_006971 PC_008352 PC_005413 PC_026157 PC_005996 PC_001389 PC_003791 PC_026158 PC_017882 PC_020972 PC_020973 PC_009999 PC_006694 PC_026160 PC_033038 PC_004517 PC_003190 PC_001451 PC_021070 PC_009433 PC_015165 PC_009375 PC_003103 PC_010192 PC_034547
1,PC_026662 PC_033486 PC_026665 PC_033487 PC_000737 PC_014882 PC_013410 PC_013590 PC_015239 PC_002800 PC_018110 PC_003559 PC_021522 PC_002943 PC_007825 PC_026666 PC_012484 PC_011462 PC_015360 PC_033488 PC_005416 PC_003554 PC_003560 PC_015368 PC_018111 PC_021523 PC_018112 PC_021060 PC_015240 PC_004143 PC_007469 PC_026207 PC_001499 PC_033489 PC_006700 PC_033490 PC_026667 PC_026668 PC_018113 PC_018114 PC_003188 PC_005893 PC_003028 PC_003189 PC_004518 PC_002458 PC_003029 PC_001390 PC_012169 PC_003188 PC_003793 PC_033491 PC_026663 PC_026664 PC_033485
1,PC_007458 PC_006357 PC_003864 PC_005168 PC_020907 PC_026500 PC_007930 PC_012340 PC_002396 PC_000521 PC_005991 PC_005703 PC_001164 PC_026797 PC_013720 PC_009868 PC_017838 PC_008745 PC_011314 PC_003092 PC_002635 PC_002457 PC_000124 PC_004910 PC_011503 PC_001857 PC_001472 PC_034537 PC_026802 PC_011559 PC_005700 PC_007455 PC_041388 PC_034538 PC_034539 PC_002000 PC_004666 PC_015754 PC_004616 PC_001768 PC_008900 PC_018019 PC_006356 PC_001958 PC_001473 PC_027281 PC_034540 PC_007457 PC_003780 PC_001500 PC_002146 PC_002001 PC_017923 PC_009991 PC_008853 PC_008450 PC_010082 PC_003632 PC_003633 PC_004112
